T,X2,X3,X4,y,Z,split
1.0,-1.4345030816250754,0.3666674447886015,1.1217683064317123,1.0,-1.0886794684958487,train
0.0,-1.9398127210349503,-0.6104800190941465,0.20148891849285022,0.0,0.5821172582425453,train
1.0,-1.8838636924792411,0.4122173205611117,-0.10934772294254663,0.0,1.1575541925790138,train
0.0,1.6550961432406601,2.1384708633437106,0.11703758474200171,0.0,-2.678085102745035,train
0.0,-0.6745230580786149,-0.011271847364618559,-2.6835380078131834,0.0,-0.09331676785683762,train
0.0,-0.7751555913832275,-0.1716520507614486,0.15762693129045424,0.0,0.4165858937805181,test
1.0,-0.008238235016869155,-0.3460225289310482,-0.8657735316617403,0.0,0.09509002979875841,train
1.0,-0.7741216930930657,0.190357776507872,0.6953049462017524,0.0,-0.6269376425814568,calibration
0.0,-0.31199730140121074,-0.8237532864704831,1.1578805017179856,0.0,0.17984464018537807,train
1.0,1.0897883009199631,-0.6608547772521076,-1.5906725947663698,1.0,-0.7849371208397125,test
0.0,-0.0011876621024847767,-0.856096313171588,0.7866070238619545,0.0,1.1615112704783503,test
0.0,-1.960689323694285,-0.11822110608112583,0.2855121220350419,0.0,-0.07647958735364535,train
1.0,-0.5525026255507014,-1.1606253419644943,0.6926078370848394,1.0,-0.21461360163120524,test
0.0,-0.11241332289409511,0.36896223183924387,-0.004519866373486503,0.0,0.9020900582064082,train
0.0,2.526869481331838,-0.7534204864087986,0.21834911826464393,0.0,-0.7604546745883389,train
0.0,0.1380422023660971,-0.1964744462388725,-3.0146640521791843,0.0,-1.581876499193625,train
0.0,-0.5228224240865265,-0.7075345482512052,-0.788979875550953,1.0,-0.8083000745864956,train
0.0,-2.621725741329694,2.025431700269333,-1.3117033568450525,0.0,-0.5884401209152976,train
1.0,-0.5139228511585414,0.19275836210103459,2.7488441839859283,1.0,-0.27934460160416297,train
0.0,-0.06920709639781186,-1.352657375478905,-1.1589649627160934,0.0,-1.6964066578211896,train
0.0,1.0422312321933969,-0.2635492687580072,0.9808523406043927,0.0,-0.6684523339387334,train
1.0,0.3885349625604956,-0.5327877754647805,0.5792455572612276,0.0,0.13352724988977144,train
1.0,0.9173759754280325,-0.09049917504401798,1.3028830118014825,0.0,0.5911756789839795,train
1.0,-0.1789726752345308,0.04024241227641506,-0.5524314724021018,0.0,-0.6851286528057118,test
1.0,-0.6483054630747598,0.37673257365163865,-0.23438998387912363,1.0,0.8518091659868379,test
1.0,0.3705029733940967,1.2315463371904416,0.42245262105638187,0.0,-0.8245216414823542,calibration
0.0,1.0906631980060544,-1.6358885014837312,2.002376835916099,0.0,0.9596733487685936,calibration
1.0,0.48859575693497653,-2.816727691912159,-1.401490752380339,1.0,-0.5798006699957686,calibration
1.0,-0.44307931047510574,-1.9152665941933025,1.0499169604313843,0.0,0.59771638133684,test
0.0,-1.5392386481027713,0.7414297227872028,1.4937767166910765,0.0,1.8656661424755425,train
1.0,0.6356413313919362,-0.1254743838597414,-1.8631666244598006,0.0,-0.7551323505617521,train
1.0,1.861948195644809,1.1374719016991586,-0.9790264439556859,0.0,0.4638565647643389,train
0.0,0.39206050565193296,0.6116114464467233,-1.0970440393197871,0.0,-0.9254570898306022,train
0.0,-0.07653015978072053,-0.11712085325335027,-0.01503511525097101,1.0,-0.37594024965609685,test
0.0,-0.9451721989876715,-2.0871947452846364,-0.6427379109602698,0.0,-0.4139328075027818,calibration
0.0,0.13576670450978645,-0.5338232798447858,0.10386355046295073,1.0,-0.33683478475134626,train
1.0,0.11088228972365188,-0.5146568210187978,1.741104966213425,0.0,-1.279043356858652,train
1.0,-0.6628468323611004,-2.48277731447027,-2.3983567446027365,0.0,-0.21581446679347704,train
1.0,-0.3900541597155893,-0.8035647990219108,2.335216195118937,1.0,1.2222543851371395,train
1.0,0.07475821922494513,-0.9409787256397828,-0.9527629547401999,0.0,0.8329994042778677,train
1.0,0.2452248175271851,1.1124008000901262,1.096784717413909,0.0,0.5668471617697328,train
1.0,0.7819296244105688,-1.1681317042462567,-0.7986914671796389,1.0,0.9939520364900467,test
1.0,0.294977582717481,0.7458291950755485,0.2815264091008827,0.0,-0.8320452455365553,train
0.0,0.40808058438062217,-0.6111187836709343,1.751875637775723,0.0,-1.345549758536675,train
0.0,-0.723453624655102,-0.7126360470041442,0.5830116877625922,0.0,1.892921570125112,test
1.0,-0.3944205508541261,-1.3137158390919343,-0.4986821343475108,0.0,1.548316554345755,train
0.0,-2.0320812866908,0.3337966752120088,1.7068590492971831,1.0,-1.152220435431365,train
0.0,0.7487574015249112,-1.5863270290594804,1.2371974985346126,0.0,-1.0544213346868752,calibration
1.0,-0.4662150525096271,-0.5559700663414444,1.1379788527394181,1.0,1.3021586403117478,train
1.0,-0.9607438398228738,0.2945973255324119,-0.2786818773711761,0.0,-2.2325390147849884,train
1.0,-1.108785620549345,0.3588624213727943,-2.1835720854583838,0.0,0.9433786453838833,train
1.0,-3.5605679454552512,-0.48298567965113987,0.08257051825621248,1.0,-2.003205675499155,train
0.0,0.05218986809681109,0.9274341712881866,0.6038179108490773,1.0,-0.8179733751402195,train
0.0,-1.3776072309649683,-0.519141406706008,-0.19498039378702636,0.0,-2.244114894891368,test
0.0,-0.7992789667918502,-0.6831524938050576,0.1265364858032983,1.0,-1.2415914414538407,test
0.0,-0.9764569525043777,0.004524674679391438,2.0106612291971158,0.0,-0.8553713149683755,calibration
1.0,1.2409289809807902,2.734875704295487,-0.9221496019162465,0.0,0.4345064019883973,train
0.0,0.049055996177119865,2.029158996571012,-0.5657258258580202,0.0,-0.23957423954626358,train
0.0,-0.9479787166613615,-0.636036928427551,-0.8328405733342041,0.0,0.2338388271003183,test
1.0,0.152590849524325,-0.8844265315942423,-0.05543484652858349,1.0,-3.4640152404431515,train
1.0,-0.25465435000351544,-1.5135305125254628,-0.3624847314138933,1.0,-0.3803083229295276,train
0.0,-1.0270801419904738,-1.9582813308274174,0.5520125046608807,1.0,-1.1745039185186466,test
1.0,1.9503241891432954,-1.04146426931274,-2.744742111832637,0.0,0.5141334296655928,train
0.0,-0.44430812510163786,0.2835853238128933,0.6598646920861546,0.0,-0.45694301102271084,calibration
1.0,-1.9627520240251461,0.43980718341359115,1.119064851928607,0.0,0.8834119842260084,train
0.0,-1.425662157325375,-1.5103998453618432,-2.7785686249968387,1.0,-1.9294780867981702,train
0.0,-0.6749602856224697,-1.0805471644699338,-0.18674937223158028,0.0,0.9060266558659313,train
0.0,0.06496462393217606,0.7837101152216246,0.6532552374109468,0.0,-1.7818159048170648,calibration
1.0,-0.75567990922222,-1.5613905826125307,-1.0965315051043005,0.0,-1.400175060921498,train
1.0,0.9198176947391655,0.5471873985801821,-0.5044830363327655,0.0,0.11341327410369556,test
1.0,-0.7819490980670389,-0.712385873072096,0.40901380835322326,1.0,-0.6301226354150627,calibration
1.0,0.0508831142785619,1.8039055511401547,1.0586039583291362,1.0,2.189995843216124,train
0.0,-0.04747019191603202,0.0548690015553413,-0.3397527433952299,0.0,-1.7988974171271233,train
0.0,1.3230655808377016,-0.5865579889524791,0.7900797141424385,0.0,0.510242320530577,train
0.0,-1.8025220090997616,0.5651936249815059,-1.4169229282186073,1.0,-1.4640941399476346,train
1.0,-1.6295176097167128,-1.7807862233651508,1.5329163396880545,0.0,0.3796577545919534,train
1.0,-0.050892100090233816,1.3889676774364985,0.5437481676841147,1.0,-0.6419265189560115,calibration
0.0,0.6935790174377168,-0.8371575565009861,-0.439788754646182,1.0,-0.49770651075937644,train
0.0,-0.5879080859016823,1.0485193784326268,-0.2113419836033404,0.0,-0.13925368042706177,train
1.0,-0.6262088184557442,-3.2109215755372524,-0.5438285673584484,1.0,0.015629255182814286,train
0.0,-2.7855481572274905,1.073008502835112,1.017171279681896,0.0,-3.0709176218434617,calibration
1.0,1.8141919412483365,-0.5792598470452771,1.3259437106696816,1.0,0.02818925696303959,calibration
0.0,1.9632727026783898,0.10072856081644843,-1.4597021932292893,0.0,-0.791074095531574,calibration
0.0,-0.7739379928335863,1.537150295875636,-0.9674002689196763,0.0,-1.7049809749189389,train
0.0,-1.9710231134446756,1.38617671002264,0.31539300085126093,0.0,-1.3522599333429905,train
1.0,-0.5651431413326452,0.7465848076611736,0.49197429281986543,0.0,-0.16409635052749072,train
1.0,-0.7817073598200172,1.9038374712621569,2.1742772290141885,1.0,1.1591923882309167,train
0.0,0.4284706364225747,-0.5624258290808122,2.3752782130330212,1.0,-0.3409025602176169,test
1.0,-0.9539881129349436,-0.010230312920445211,-0.6987222220467229,0.0,-0.22264795005686044,train
1.0,-0.2891312183925324,1.3266240160057103,-1.4215087078812256,1.0,-1.5283537517724572,test
0.0,0.8600862513333766,0.10161109688300285,2.0501879828337386,0.0,0.24850281841624888,test
0.0,0.31982365607218766,0.9289274803014338,-1.0826088197561274,1.0,-1.1101134586358927,train
0.0,-0.3494348217937403,-0.3958672064717583,-0.3168397311940563,0.0,1.2555079494591714,test
1.0,-0.042241727476488744,0.40558215909272965,0.17874925819229315,0.0,-0.8007443538551356,train
1.0,-0.9162540113974857,-1.7516130997010393,0.18764277088891068,0.0,0.31648711428876974,calibration
0.0,1.1635953377703148,-2.5387060172940177,0.05434165147384598,0.0,2.123941427467064,train
0.0,-2.724255490328539,-0.34795268292348436,0.6647002912510174,1.0,-0.9128858981846147,calibration
1.0,-0.41262129742920506,1.5912188259674835,-0.08111815314605661,0.0,-1.473512196164806,train
0.0,-0.7550938042035149,0.7041260199258905,0.0850963632047147,0.0,-0.44318725315051316,train
1.0,0.3606737722403316,-0.9910161931177155,-1.4883700951891934,1.0,0.11267976689186521,train
0.0,-0.009297321478091758,-3.0209932138758213,-0.16513052922557186,0.0,1.0506928859379978,train
0.0,-0.14045611892525608,-0.39159005285564397,2.181961641696055,0.0,0.8228421689650296,train
1.0,1.057039348356297,1.0813882472850822,-1.8032126229429644,1.0,-1.3317157845173058,test
0.0,-0.32724242358391664,-1.349289341945242,0.3020611964573166,1.0,-0.03643099325386401,calibration
1.0,-0.5133241292577861,-0.3661869111785917,0.9399117921278248,1.0,1.27242993063484,train
0.0,-0.23918289663289666,-2.8414176925718935,-0.2087581000270061,0.0,-0.17808255586697874,test
1.0,1.7956427443658673,-0.4462583004677092,-0.42746054065906397,0.0,-0.6163387698900588,test
0.0,-0.43658569628128346,-0.15228721191461822,0.5889531091358104,1.0,-0.9863417920444711,train
0.0,-0.35363471636202604,-0.06518085382089467,0.48332474066992964,0.0,0.19246454793287704,train
1.0,0.5552287914028242,2.0032795230533256,-0.3005260315747021,0.0,0.4855153639107296,calibration
1.0,-0.07793600518059246,0.9370803285334255,-0.5911135118127449,0.0,-0.9900853508137388,train
0.0,-2.588257335994213,-2.2005735022630137,-0.013667159843587184,0.0,0.5887209926321393,test
0.0,-0.023621321674487383,-0.2635662106227604,-1.1505708604344649,0.0,-1.0444849632836541,train
1.0,1.5560860900506195,-1.8831842790580908,-0.11054541117088496,0.0,-0.7715925573773992,train
0.0,-0.47432261822599464,-1.1076918784390963,-0.09662193519504325,0.0,-0.460671735511462,test
0.0,-0.7226918646077354,1.0773673643926576,-1.4954937026667021,0.0,0.4568002906174612,train
0.0,-1.489300915962024,1.7040734630854018,0.4516476556276185,0.0,-0.6706737081668221,train
0.0,-1.3406212788764917,-0.16135076304442597,-2.5452206130959514,0.0,-0.8959465626775536,train
1.0,-0.13616805695532097,0.14305411465855516,1.181461459673672,0.0,-1.5858390733738053,test
1.0,-0.98444024923258,-0.787350522959241,-0.39731960314216097,0.0,-0.8982087428634863,calibration
1.0,-1.175519612399579,-2.4000083446208205,-1.3421237774887833,0.0,-2.89129076402753,train
1.0,-0.03675053681649898,-2.65294986369004,-1.8444509420746404,0.0,0.5946884667766963,train
1.0,-1.1027287484202724,0.7572621523898595,-1.4947395183727386,1.0,2.2644748636713246,calibration
1.0,0.9001541437331443,-0.5959522430017319,-0.8091045347319115,0.0,-0.3885746823376486,calibration
0.0,-1.1216434345499002,-1.5727143898934626,-1.206224918411293,0.0,-2.4971578106215997,calibration
1.0,0.20542933595655843,-0.08067001921495369,1.1700865413162014,1.0,0.8560263134982327,train
1.0,0.05082341402941576,-0.3048212126571418,-0.47941264130190425,1.0,-0.9486303583846301,train
0.0,0.02200258473366784,-0.09955077494342783,0.24777685251761833,1.0,-1.2101960369274116,train
0.0,-0.748790023809613,-2.0446308314750397,0.27035269254567734,1.0,0.32517904079201704,train
1.0,1.837365193712154,-0.3328888086712901,-0.1964884336103459,0.0,-0.7349210839849614,train
1.0,-0.13350700750162625,2.004378390591801,0.12366319657491304,0.0,-0.23639520594610455,calibration
1.0,0.21756422910187478,-0.9569160404121955,0.7794909146514215,1.0,-1.3540309758332525,train
1.0,-1.2169234164373925,-0.5910438603573791,-0.8871985707348231,0.0,-2.8437109205702757,test
1.0,1.0424609454493878,-0.011838728431745299,-1.7349873055310043,0.0,-0.07026166507154163,train
1.0,-0.9781260854047145,-0.19548680152691736,-1.7305162108211423,0.0,-0.7124482340276903,train
0.0,-0.544250726589226,-1.401379547768037,2.2904999929045666,0.0,-1.1289604319490096,test
0.0,0.7601776888459837,1.243038105397038,-0.5863935562397902,1.0,0.9891576536753822,train
1.0,-1.8647856826517915,1.361636782941108,0.6077897351706143,1.0,-1.0340152149128101,test
1.0,1.8917419923495344,-0.6163661438981409,-0.42490445421667106,0.0,-1.0064657474335157,train
0.0,0.46180310092948496,-2.143264160050164,0.35413029124705125,0.0,-0.22949945976056552,train
1.0,0.02594553073758854,2.280111728295637,-0.7613558443884643,1.0,-0.43924475437976573,train
1.0,-1.4611868728126605,-0.5587594438154209,1.6069854641490704,0.0,-0.41868544709329203,calibration
1.0,-0.2566910986915306,-0.5733046390607837,0.10838222003571696,0.0,0.5240055940015058,train
0.0,-0.5806556815461671,0.23480034097758606,2.2473335210101553,0.0,-2.031337282487716,test
1.0,-2.3091277130619314,-0.21232286167548156,-0.2129327331409565,0.0,1.9982210282878201,test
0.0,-2.4065037467891495,0.06434106582761251,1.496730377916472,0.0,-1.3385240409914294,train
1.0,-0.3245736663108118,0.7666088742172227,0.05548012402393265,0.0,1.9844040369175966,train
0.0,1.4455371579527645,-1.979467897732529,-0.3749102131387871,1.0,-2.206134786737176,train
1.0,0.04062891624203016,1.275343228166662,-0.9875028329765105,1.0,-0.7831944975332745,train
0.0,-0.5178014141034044,-0.19366919298512206,-1.683873856558985,0.0,-1.3493749754559847,train
1.0,0.39731024636802964,-1.1424859223886723,-0.47915221857696316,1.0,-0.8541117206914501,train
1.0,-0.05961570187565168,-0.13815602541612562,-0.48671756080238116,1.0,-1.5350189968006234,test
1.0,0.1755872445132548,-1.8216971622342293,0.00808265968180194,1.0,-1.4112480259183486,train
0.0,-2.5716429973327224,-1.6194998315169633,-3.034888049637615,0.0,0.20595626706979953,calibration
1.0,-0.3118725747583343,-1.6980095812753286,0.1895719099954593,0.0,-0.722049721872452,train
0.0,0.049035468210403,0.08866456624852431,0.06993980101115144,0.0,-1.8987968749543658,train
1.0,-0.9095753988146142,-1.7635646530773164,1.4113358416858355,1.0,0.8301960082487059,calibration
0.0,0.7528399258252383,-0.0740176324437164,0.9667396730497024,0.0,0.05401191829374352,test
0.0,0.3675666688394339,0.028919658615706723,1.5727260924304054,0.0,0.7125929472733931,train
0.0,1.1776859435875864,-0.5102847730067737,1.3017421395408566,0.0,1.060134282762265,train
1.0,0.06577117312655711,-0.6357140373144683,1.7645484915576286,0.0,-0.9708837111674986,test
0.0,0.36179553617931676,-0.6224190453127364,1.692831435969399,0.0,-0.13893432884686685,test
1.0,-1.1906761402858843,-0.7143097384235623,1.2915843609019608,0.0,0.46867041427269096,train
1.0,-0.6823040792024284,1.013175668263726,0.949886809063726,1.0,0.9766234855096714,train
0.0,0.11150680688217907,1.5303998783658388,-0.0475271093496612,0.0,0.6374208596644906,train
0.0,-0.1864457119132771,-0.03897294503451726,-1.0146554515790458,0.0,-1.697006691666508,train
1.0,-0.2362677097427801,0.11902981603497476,0.11552528127518963,1.0,-0.9009506534808354,test
0.0,0.25853257649268113,0.3539851970323373,-1.459334244342589,0.0,1.2263386899378732,calibration
1.0,-0.43575759552345006,0.7266432818291774,0.7155279071961334,1.0,3.130596173809997,train
1.0,-2.6901315822855363,-1.198357989512706,0.27826898252693405,1.0,1.022096200028498,calibration
1.0,-1.7816886240045027,0.21657929224936068,-0.21358191377156896,0.0,-0.08190282871727406,train
1.0,-1.7510595127043467,-0.10538204389376771,0.41813772033193175,0.0,-2.1516962236629764,test
0.0,0.013864503338104267,-2.261136052591154,0.3728258613661076,1.0,-1.2726428170039785,train
0.0,2.8659780125424126,-1.4541774491982298,1.0818701653077223,0.0,-1.0648459915812964,train
0.0,-0.6269705988442729,-2.324578231085916,1.3231102596569624,0.0,-4.286193951478212,train
0.0,-1.4125288651525545,-1.4118525349450892,0.003060577485368532,1.0,-0.8819853978107572,train
0.0,-0.3927172601238861,0.43209584454334377,0.21215365102744715,0.0,-2.293588784268484,calibration
1.0,1.6373866760604852,2.753736039103752,0.9595127672180923,0.0,-0.19879570898211948,train
0.0,0.2616508236754196,-0.5316042768395037,0.9180674763888845,0.0,-0.6817175571597508,train
0.0,0.025740156089628652,-0.3449443332512165,-0.2536589504851248,1.0,-1.6816789969204355,calibration
0.0,-0.2087960063212532,-0.6269475165085848,0.7619257765335463,1.0,-1.3958358527254724,train
0.0,-2.541701940881112,0.44199809051686295,2.0116486500951387,1.0,-1.4791297803661554,train
0.0,-1.5314082919087935,-2.4536679943223265,0.6115816770805487,0.0,-2.6935963008072163,train
1.0,-1.5668578981463521,-0.9882187706436831,-1.477131785052871,1.0,-0.822777884146112,train
0.0,-0.9857523416736402,1.476047080164101,-0.3774710709813691,0.0,-1.4990918029401892,train
0.0,-1.3460479721133387,-0.6954752307378917,-0.958228932154152,0.0,-0.21079485252837152,train
0.0,-1.0319366632692968,0.2713681179217139,0.8732310746451739,0.0,-0.2285511122508614,calibration
0.0,1.1425037063786718,-2.311717076319731,1.214742349169364,0.0,-0.721702230835059,calibration
1.0,0.7609691602509067,0.24620926252367648,-0.5510627777196628,1.0,-0.20618724575213687,train
0.0,0.4745381959654073,-1.18404823757268,-1.0252221521870384,0.0,0.1601096563732567,train
0.0,0.1561871674426647,0.4439368810984175,-0.5553999795349278,1.0,-0.41859116447452743,test
1.0,0.38974176067432625,-1.912114406078452,-0.8995038329757719,0.0,1.4504776711191356,train
0.0,0.3390241958311936,0.8258083272920247,0.3640567473163245,0.0,-0.8647098887262888,train
1.0,-2.4305777247473315,0.011867984956750677,-0.8628801471613743,1.0,0.675772311190728,test
0.0,0.2918822607944279,1.0486931942438358,-0.4802792707751529,0.0,2.3585167627453343,calibration
0.0,1.577852608344762,1.619735552407814,2.7250000583250675,1.0,-1.9324092590664652,train
0.0,-0.5439374763352055,-2.373774854725815,-1.869892717314008,0.0,1.2109967398509114,test
1.0,-2.4485637140035883,-1.56134609671125,-0.7273924698908104,0.0,0.4171657045016144,train
0.0,0.5464907218484785,-0.7406193045582243,0.4475465825321356,0.0,-0.4265210456537617,train
1.0,1.106784907426971,0.377596822922658,-0.1577290203470815,1.0,-2.4026534644269835,test
0.0,0.13370897419735656,0.5154837591594641,0.8086834408546557,0.0,-0.656674520352746,test
1.0,2.5796867256554084,0.20232615715918445,-0.1302581578406231,1.0,0.4479487388188002,train
0.0,-1.456331171387868,-1.326770566733357,-1.4016176023591984,0.0,-0.8778144501881269,test
0.0,1.2057096167958994,-1.9909371029538057,0.37947184254510374,0.0,-0.022861762826613008,train
1.0,0.575378776225076,-1.1037957412959745,0.6684178577448034,1.0,0.6981915226777183,calibration
1.0,1.8055208229232538,1.9832567435321091,-2.908162314619325,0.0,0.09120219567557436,calibration
0.0,0.49002699809626055,0.04420006605852833,-0.9188152703853256,0.0,0.7537649639181423,train
